"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/11/2025";"1900";"22,3";"24,1";"22,2";"77,0";"80,0";"67,0";"18,1";"19,5";"17,3";"891,2";"891,7";"891,0";"0,3";"353,0";"3,3";"1172,80";"0,0"
"07/11/2025";"2000";"20,9";"22,3";"20,3";"84,0";"87,0";"75,0";"18,2";"18,2";"17,5";"889,7";"891,2";"889,5";"0,8";"311,0";"4,5";"117,70";"0,0"
"07/11/2025";"2100";"20,7";"22,1";"20,7";"86,0";"86,0";"78,0";"18,3";"18,3";"17,8";"890,0";"890,2";"889,7";"0,9";"292,0";"6,8";"21,70";"0,2"
"07/11/2025";"2200";"19,5";"20,7";"19,5";"95,0";"95,0";"86,0";"18,7";"18,9";"18,3";"892,9";"893,5";"889,6";"2,9";"190,0";"5,6";"";"6,0"
"07/11/2025";"2300";"19,0";"19,5";"19,0";"97,0";"97,0";"95,0";"18,5";"18,7";"18,4";"892,2";"893,3";"892,0";"1,5";"257,0";"8,9";"";"9,8"
"08/11/2025";"0000";"18,9";"19,1";"18,8";"97,0";"97,0";"97,0";"18,5";"18,6";"18,4";"891,9";"892,5";"891,8";"1,3";"250,0";"4,0";"";"2,8"
"08/11/2025";"0100";"19,0";"19,4";"18,9";"97,0";"97,0";"97,0";"18,5";"18,9";"18,4";"892,4";"892,4";"891,8";"1,6";"247,0";"5,6";"";"1,0"
"08/11/2025";"0200";"18,4";"19,0";"18,4";"97,0";"97,0";"97,0";"18,0";"18,6";"17,9";"891,7";"892,5";"891,4";"0,2";"219,0";"5,8";"";"0,2"
"08/11/2025";"0300";"17,7";"18,4";"17,7";"98,0";"98,0";"97,0";"17,3";"18,0";"17,3";"891,4";"892,0";"891,2";"0,2";"230,0";"1,3";"";"0,0"
"08/11/2025";"0400";"17,2";"18,0";"16,5";"98,0";"98,0";"98,0";"17,0";"17,6";"16,2";"891,4";"891,4";"890,9";"2,4";"211,0";"4,6";"";"0,0"
"08/11/2025";"0500";"16,7";"17,6";"16,7";"91,0";"98,0";"91,0";"15,3";"17,2";"15,3";"891,6";"891,6";"891,3";"2,9";"203,0";"5,6";"";"0,2"
"08/11/2025";"0600";"15,6";"16,8";"15,4";"92,0";"93,0";"90,0";"14,3";"15,4";"14,2";"892,0";"892,1";"891,5";"1,2";"226,0";"7,7";"";"0,0"
"08/11/2025";"0700";"14,5";"15,6";"14,5";"91,0";"92,0";"89,0";"13,0";"14,2";"12,9";"892,4";"892,5";"891,9";"2,8";"219,0";"8,4";"";"0,0"
"08/11/2025";"0800";"13,5";"14,7";"13,5";"90,0";"91,0";"89,0";"11,9";"13,2";"11,9";"892,8";"892,8";"892,4";"2,3";"215,0";"6,3";"";"0,0"
"08/11/2025";"0900";"13,3";"13,8";"13,1";"89,0";"90,0";"88,0";"11,4";"12,0";"11,3";"893,2";"893,2";"892,7";"2,2";"203,0";"6,7";"17,80";"0,0"
"08/11/2025";"1000";"13,8";"14,0";"13,3";"87,0";"89,0";"87,0";"11,7";"11,8";"11,4";"894,2";"894,2";"893,2";"1,7";"206,0";"8,8";"176,40";"0,0"
"08/11/2025";"1100";"14,9";"15,2";"13,8";"82,0";"89,0";"79,0";"12,0";"12,8";"11,1";"895,2";"895,2";"894,2";"2,8";"182,0";"7,9";"748,10";"0,0"
"08/11/2025";"1200";"14,6";"15,0";"14,1";"79,0";"84,0";"78,0";"11,0";"11,9";"10,7";"896,4";"896,5";"895,2";"4,1";"200,0";"7,9";"776,90";"0,0"
"08/11/2025";"1300";"16,0";"16,9";"14,6";"72,0";"81,0";"72,0";"10,9";"12,8";"10,5";"896,9";"896,9";"896,3";"3,8";"193,0";"10,7";"1405,90";"0,0"
"08/11/2025";"1400";"19,3";"19,8";"16,0";"58,0";"76,0";"58,0";"10,9";"13,4";"10,6";"897,1";"897,2";"896,9";"2,9";"158,0";"10,7";"3019,20";"0,0"
"08/11/2025";"1500";"20,0";"20,2";"18,2";"60,0";"69,0";"55,0";"12,1";"13,7";"10,6";"897,2";"897,3";"897,0";"3,4";"153,0";"9,3";"3133,10";"0,0"
"08/11/2025";"1600";"20,1";"21,6";"20,0";"57,0";"65,0";"51,0";"11,1";"14,1";"10,3";"897,1";"897,3";"897,0";"3,6";"129,0";"9,7";"3572,40";"0,0"
"08/11/2025";"1700";"21,6";"22,2";"19,9";"56,0";"63,0";"50,0";"12,4";"13,4";"10,5";"897,1";"897,2";"897,0";"3,2";"124,0";"9,2";"3202,70";"0,0"
"08/11/2025";"1800";"19,7";"22,3";"19,7";"59,0";"62,0";"52,0";"11,5";"13,3";"11,0";"897,2";"897,3";"897,0";"2,4";"116,0";"8,2";"2025,50";"0,0"
"08/11/2025";"1900";"20,4";"21,4";"19,0";"54,0";"64,0";"52,0";"10,7";"13,3";"10,7";"897,4";"897,4";"897,1";"2,6";"132,0";"7,2";"1723,70";"0,0"
"08/11/2025";"2000";"18,9";"21,5";"18,9";"64,0";"66,0";"51,0";"12,0";"12,5";"10,4";"898,0";"898,0";"897,3";"1,4";"125,0";"7,1";"1620,90";"0,0"
"08/11/2025";"2100";"17,5";"18,9";"17,5";"73,0";"74,0";"63,0";"12,6";"12,8";"11,4";"898,8";"898,8";"898,0";"0,9";"94,0";"4,9";"344,80";"0,0"
"08/11/2025";"2200";"15,7";"17,5";"15,7";"82,0";"82,0";"70,0";"12,5";"12,7";"11,9";"899,8";"899,8";"898,9";"1,5";"73,0";"5,1";"58,50";"0,0"
"08/11/2025";"2300";"13,6";"15,7";"13,6";"96,0";"96,0";"82,0";"13,0";"13,1";"12,5";"900,6";"900,6";"899,8";"0,0";"102,0";"6,7";"";"0,6"
"09/11/2025";"0000";"12,8";"13,6";"12,8";"95,0";"96,0";"95,0";"12,0";"12,9";"12,0";"901,5";"901,5";"900,6";"0,6";"79,0";"3,5";"";"0,0"
"09/11/2025";"0100";"12,6";"13,1";"12,6";"96,0";"96,0";"95,0";"12,0";"12,3";"11,9";"902,1";"902,1";"901,5";"0,3";"29,0";"3,4";"";"0,0"
"09/11/2025";"0200";"12,4";"12,9";"12,4";"96,0";"97,0";"96,0";"11,8";"12,4";"11,8";"902,4";"902,4";"902,1";"0,0";"345,0";"2,3";"";"0,0"
"09/11/2025";"0300";"12,4";"12,4";"12,1";"98,0";"98,0";"96,0";"12,0";"12,1";"11,6";"902,4";"902,5";"902,3";"0,5";"78,0";"1,8";"";"0,0"
"09/11/2025";"0400";"12,6";"12,7";"12,4";"98,0";"98,0";"97,0";"12,3";"12,3";"12,1";"902,3";"902,4";"902,3";"0,0";"57,0";"1,8";"";"0,0"
"09/11/2025";"0500";"12,6";"12,7";"12,5";"98,0";"98,0";"97,0";"12,2";"12,3";"12,2";"901,9";"902,3";"901,9";"0,3";"75,0";"1,7";"";"0,8"
"09/11/2025";"0600";"12,6";"12,7";"12,6";"97,0";"98,0";"97,0";"12,1";"12,3";"12,1";"901,6";"901,9";"901,5";"1,0";"46,0";"2,8";"";"0,4"
"09/11/2025";"0700";"12,5";"12,6";"12,5";"97,0";"97,0";"97,0";"12,0";"12,2";"12,0";"902,4";"902,4";"901,6";"0,4";"65,0";"2,8";"";"0,0"
"09/11/2025";"0800";"12,2";"12,5";"12,2";"97,0";"97,0";"97,0";"11,6";"12,0";"11,6";"902,9";"902,9";"902,4";"0,7";"58,0";"2,4";"";"0,0"
"09/11/2025";"0900";"11,9";"12,2";"11,9";"96,0";"97,0";"96,0";"11,3";"11,6";"11,3";"903,7";"903,7";"902,9";"1,5";"32,0";"3,9";"6,30";"0,0"
"09/11/2025";"1000";"12,0";"12,0";"11,6";"94,0";"96,0";"94,0";"11,0";"11,3";"10,8";"904,7";"904,7";"903,8";"0,5";"348,0";"4,5";"197,00";"0,0"
"09/11/2025";"1100";"13,2";"13,2";"11,9";"90,0";"94,0";"90,0";"11,6";"11,7";"10,6";"905,4";"905,4";"904,7";"1,1";"15,0";"4,9";"557,20";"0,0"
"09/11/2025";"1200";"16,6";"16,8";"13,2";"76,0";"90,0";"76,0";"12,3";"13,7";"11,5";"905,6";"905,7";"905,4";"0,7";"300,0";"5,1";"1733,20";"0,2"
"09/11/2025";"1300";"15,0";"16,6";"15,0";"80,0";"84,0";"72,0";"11,5";"13,2";"11,2";"906,2";"906,2";"905,6";"1,0";"270,0";"3,6";"1034,20";"0,0"
"09/11/2025";"1400";"14,7";"16,1";"14,7";"80,0";"84,0";"76,0";"11,4";"12,5";"11,1";"906,3";"906,3";"906,0";"1,8";"11,0";"5,5";"1183,00";"0,0"
"09/11/2025";"1500";"15,9";"16,8";"14,7";"75,0";"82,0";"71,0";"11,5";"12,4";"10,8";"906,2";"906,4";"906,2";"2,4";"35,0";"5,2";"1350,40";"0,0"
"09/11/2025";"1600";"19,5";"19,7";"15,9";"65,0";"76,0";"64,0";"12,8";"14,2";"11,1";"905,7";"906,2";"905,6";"1,9";"286,0";"5,3";"3261,70";"0,0"
"09/11/2025";"1700";"20,0";"20,9";"18,1";"57,0";"70,0";"57,0";"11,3";"13,7";"10,9";"905,0";"905,7";"904,9";"1,7";"343,0";"5,3";"3186,30";"0,0"
"09/11/2025";"1800";"20,4";"20,8";"18,9";"61,0";"65,0";"56,0";"12,6";"13,5";"10,9";"904,6";"905,0";"904,6";"1,6";"327,0";"5,4";"3137,10";"0,0"
"09/11/2025";"1900";"18,7";"20,8";"18,7";"63,0";"64,0";"55,0";"11,6";"13,1";"10,9";"904,4";"904,6";"904,3";"1,5";"275,0";"5,9";"2602,40";"0,0"
"09/11/2025";"2000";"19,2";"19,9";"17,6";"65,0";"72,0";"60,0";"12,5";"13,2";"11,1";"904,5";"904,6";"904,4";"1,2";"270,0";"5,0";"1244,70";"0,0"
"09/11/2025";"2100";"17,1";"19,3";"17,1";"71,0";"71,0";"62,0";"11,7";"12,8";"11,2";"904,7";"904,8";"904,5";"0,6";"299,0";"3,6";"701,40";"0,0"
"09/11/2025";"2200";"14,2";"17,0";"14,1";"89,0";"90,0";"71,0";"12,4";"12,8";"11,6";"904,9";"905,0";"904,8";"0,1";"120,0";"2,3";"64,60";"0,0"
"09/11/2025";"2300";"12,5";"14,2";"12,5";"94,0";"95,0";"89,0";"11,6";"12,4";"11,5";"905,3";"905,3";"904,9";"0,4";"245,0";"1,6";"";"0,0"
"10/11/2025";"0000";"10,6";"12,5";"10,6";"96,0";"97,0";"94,0";"10,0";"11,4";"10,0";"905,7";"905,7";"905,3";"0,0";"152,0";"0,9";"";"0,0"
"10/11/2025";"0100";"9,7";"10,6";"9,5";"98,0";"98,0";"96,0";"9,4";"10,1";"9,1";"906,2";"906,2";"905,7";"0,1";"152,0";"0,7";"";"0,0"
"10/11/2025";"0200";"8,7";"9,7";"8,7";"98,0";"98,0";"98,0";"8,4";"9,4";"8,4";"906,3";"906,3";"906,1";"0,0";"122,0";"0,7";"";"0,0"
"10/11/2025";"0300";"7,7";"8,7";"7,6";"99,0";"99,0";"98,0";"7,5";"8,3";"7,4";"906,1";"906,4";"906,0";"0,5";"136,0";"1,6";"";"0,0"
"10/11/2025";"0400";"9,9";"9,9";"7,7";"99,0";"99,0";"98,0";"9,6";"9,6";"7,6";"906,0";"906,1";"906,0";"0,0";"105,0";"1,6";"";"0,0"
"10/11/2025";"0500";"11,3";"11,3";"9,9";"99,0";"99,0";"99,0";"11,1";"11,1";"9,7";"905,7";"906,0";"905,7";"0,4";"37,0";"2,1";"";"0,0"
"10/11/2025";"0600";"11,7";"11,7";"11,3";"98,0";"99,0";"98,0";"11,4";"11,5";"11,2";"905,8";"905,8";"905,6";"1,7";"26,0";"4,2";"";"0,0"
"10/11/2025";"0700";"11,6";"11,7";"11,5";"98,0";"98,0";"98,0";"11,3";"11,4";"11,2";"906,4";"906,4";"905,8";"0,1";"72,0";"4,1";"";"0,0"
"10/11/2025";"0800";"11,4";"11,6";"11,4";"98,0";"98,0";"98,0";"11,0";"11,3";"11,0";"907,0";"907,0";"906,4";"0,2";"46,0";"2,4";"";"0,0"
"10/11/2025";"0900";"11,4";"11,4";"11,3";"98,0";"98,0";"98,0";"11,0";"11,1";"11,0";"907,8";"907,8";"907,0";"0,1";"345,0";"2,1";"7,10";"0,2"
"10/11/2025";"1000";"11,8";"11,9";"11,4";"98,0";"98,0";"98,0";"11,5";"11,6";"11,0";"908,5";"908,5";"907,8";"0,1";"110,0";"2,0";"109,70";"0,0"
"10/11/2025";"1100";"13,1";"13,1";"11,8";"95,0";"98,0";"95,0";"12,3";"12,4";"11,5";"908,7";"908,7";"908,4";"0,6";"265,0";"3,1";"461,20";"0,0"
"10/11/2025";"1200";"14,0";"14,3";"12,8";"86,0";"95,0";"83,0";"11,7";"12,3";"11,0";"908,9";"909,0";"908,7";"0,8";"299,0";"3,2";"913,40";"0,0"
"10/11/2025";"1300";"15,9";"15,9";"14,0";"78,0";"88,0";"75,0";"12,0";"12,3";"10,9";"908,9";"909,1";"908,8";"0,5";"68,0";"3,3";"1187,00";"0,0"
"10/11/2025";"1400";"17,1";"17,1";"15,4";"72,0";"79,0";"69,0";"12,1";"12,6";"10,2";"908,5";"909,0";"908,5";"1,3";"53,0";"4,0";"1973,70";"0,0"
"10/11/2025";"1500";"18,5";"19,4";"17,1";"63,0";"75,0";"61,0";"11,3";"13,9";"10,7";"907,9";"908,5";"907,9";"1,9";"53,0";"4,5";"3073,40";"0,0"
"10/11/2025";"1600";"19,8";"20,1";"18,4";"56,0";"66,0";"54,0";"10,7";"13,2";"10,3";"907,0";"907,9";"907,0";"1,8";"360,0";"5,7";"3986,20";"0,0"
"10/11/2025";"1700";"21,0";"21,8";"19,8";"50,0";"60,0";"50,0";"10,2";"13,0";"10,2";"906,2";"907,0";"906,2";"1,6";"115,0";"5,5";"3713,70";"0,0"
"10/11/2025";"1800";"22,7";"23,0";"21,0";"45,0";"55,0";"43,0";"10,1";"12,8";"9,5";"905,6";"906,2";"905,6";"1,7";"52,0";"3,7";"3237,40";"0,0"
"10/11/2025";"1900";"23,3";"23,3";"22,3";"47,0";"52,0";"43,0";"11,4";"12,2";"9,4";"905,1";"905,6";"905,1";"0,9";"30,0";"4,2";"2620,20";"0,0"
"10/11/2025";"2000";"22,7";"23,7";"22,6";"53,0";"56,0";"45,0";"12,7";"13,8";"10,7";"904,9";"905,1";"904,8";"1,1";"18,0";"3,8";"1801,60";"0,0"
"10/11/2025";"2100";"20,8";"22,9";"20,6";"58,0";"61,0";"50,0";"12,1";"13,3";"11,5";"905,1";"905,1";"904,9";"0,9";"357,0";"4,4";"871,80";"0,0"
"10/11/2025";"2200";"15,3";"20,8";"15,3";"83,0";"83,0";"58,0";"12,4";"12,7";"11,8";"905,4";"905,4";"905,1";"0,0";"96,0";"3,3";"82,90";"0,0"
"10/11/2025";"2300";"12,6";"15,3";"12,6";"93,0";"93,0";"83,0";"11,5";"12,5";"11,5";"905,7";"905,7";"905,4";"0,0";"214,0";"1,2";"";"0,0"
"11/11/2025";"0000";"11,6";"12,6";"11,4";"96,0";"96,0";"93,0";"11,1";"11,7";"10,8";"905,7";"905,8";"905,6";"0,4";"205,0";"1,2";"";"0,0"
"11/11/2025";"0100";"10,1";"11,6";"9,9";"97,0";"97,0";"96,0";"9,7";"11,1";"9,5";"906,1";"906,1";"905,7";"0,4";"152,0";"1,2";"";"0,0"
"11/11/2025";"0200";"9,0";"10,3";"9,0";"98,0";"98,0";"97,0";"8,6";"9,9";"8,6";"906,0";"906,2";"906,0";"0,2";"144,0";"1,3";"";"0,0"
"11/11/2025";"0300";"8,7";"9,3";"8,5";"98,0";"98,0";"98,0";"8,4";"9,0";"8,2";"905,9";"906,1";"905,8";"1,0";"139,0";"2,5";"";"0,0"
"11/11/2025";"0400";"11,0";"11,7";"8,7";"98,0";"99,0";"98,0";"10,7";"11,4";"8,5";"905,5";"905,9";"905,5";"0,5";"79,0";"4,1";"";"0,0"
"11/11/2025";"0500";"12,6";"12,7";"11,0";"95,0";"98,0";"94,0";"11,8";"11,8";"10,8";"905,5";"905,6";"905,4";"0,5";"40,0";"5,2";"";"0,0"
"11/11/2025";"0600";"12,8";"13,0";"12,6";"91,0";"95,0";"91,0";"11,3";"12,0";"11,3";"905,3";"905,5";"905,3";"1,6";"38,0";"7,1";"0,90";"0,0"
"11/11/2025";"0700";"9,9";"12,8";"9,9";"96,0";"96,0";"90,0";"9,2";"11,3";"9,2";"905,7";"905,7";"905,3";"0,3";"21,0";"3,8";"";"0,0"
"11/11/2025";"0800";"7,9";"9,9";"7,9";"97,0";"98,0";"96,0";"7,6";"9,3";"7,6";"905,8";"905,8";"905,7";"0,0";"166,0";"2,5";"";"0,0"
"11/11/2025";"0900";"6,7";"8,1";"6,6";"99,0";"99,0";"97,0";"6,5";"7,7";"6,4";"906,5";"906,5";"905,8";"0,2";"145,0";"1,1";"18,30";"0,0"
"11/11/2025";"1000";"11,4";"11,5";"6,6";"87,0";"99,0";"87,0";"9,3";"10,1";"6,4";"907,0";"907,0";"906,5";"0,1";"163,0";"1,5";"447,30";"0,0"
"11/11/2025";"1100";"14,6";"14,6";"11,4";"68,0";"87,0";"65,0";"8,9";"9,9";"7,4";"907,3";"907,4";"907,0";"1,5";"33,0";"4,8";"1379,20";"0,0"
"11/11/2025";"1200";"17,1";"17,2";"14,5";"58,0";"71,0";"58,0";"8,9";"9,9";"8,0";"907,3";"907,4";"907,2";"1,8";"356,0";"7,8";"2269,90";"0,0"
"11/11/2025";"1300";"19,1";"19,1";"17,0";"54,0";"61,0";"51,0";"9,5";"10,5";"8,5";"907,0";"907,3";"907,0";"2,1";"15,0";"7,7";"3129,40";"0,0"
"11/11/2025";"1400";"20,5";"21,0";"19,1";"47,0";"60,0";"42,0";"8,7";"11,6";"7,3";"906,4";"907,0";"906,4";"2,4";"7,0";"7,1";"3608,80";"0,0"
"11/11/2025";"1500";"22,8";"22,8";"20,4";"44,0";"47,0";"40,0";"9,8";"10,0";"7,1";"905,4";"906,4";"905,4";"1,2";"20,0";"6,9";"3948,50";"0,0"
"11/11/2025";"1600";"24,0";"24,9";"22,3";"41,0";"48,0";"35,0";"10,0";"12,2";"7,3";"904,6";"905,4";"904,6";"1,3";"300,0";"5,5";"3940,50";"0,0"
"11/11/2025";"1700";"25,1";"25,7";"23,6";"37,0";"45,0";"34,0";"9,2";"11,9";"7,6";"904,0";"904,6";"904,0";"1,5";"304,0";"5,3";"3641,60";"0,0"
"11/11/2025";"1800";"25,4";"26,5";"24,6";"33,0";"41,0";"32,0";"7,8";"11,8";"7,8";"903,3";"904,0";"903,3";"1,5";"354,0";"5,6";"3278,10";"0,0"
"11/11/2025";"1900";"26,5";"26,9";"25,2";"34,0";"41,0";"32,0";"9,2";"11,8";"8,0";"902,8";"903,3";"902,8";"1,1";"291,0";"4,3";"2634,50";"0,0"
"11/11/2025";"2000";"25,5";"26,5";"25,5";"37,0";"40,0";"30,0";"9,8";"11,1";"7,9";"902,7";"902,9";"902,7";"1,2";"2,0";"4,5";"1808,70";"0,0"
"11/11/2025";"2100";"23,3";"25,7";"23,3";"47,0";"49,0";"37,0";"11,4";"12,3";"9,6";"902,6";"902,7";"902,6";"0,9";"24,0";"4,0";"873,50";"0,0"
"11/11/2025";"2200";"16,8";"23,3";"16,8";"77,0";"77,0";"48,0";"12,6";"12,9";"11,5";"902,9";"902,9";"902,6";"0,0";"171,0";"2,9";"87,40";"0,0"
"11/11/2025";"2300";"14,7";"16,8";"14,4";"88,0";"89,0";"77,0";"12,7";"13,2";"12,1";"903,0";"903,0";"902,8";"0,1";"181,0";"1,1";"";"0,0"
"12/11/2025";"0000";"12,9";"14,7";"12,9";"91,0";"91,0";"88,0";"11,5";"12,7";"11,5";"903,2";"903,2";"902,9";"0,1";"174,0";"1,6";"";"0,0"
"12/11/2025";"0100";"11,6";"12,9";"11,6";"94,0";"94,0";"91,0";"10,7";"11,6";"10,7";"903,5";"903,6";"903,2";"0,5";"160,0";"1,5";"";"0,0"
"12/11/2025";"0200";"10,7";"11,6";"10,7";"95,0";"96,0";"94,0";"10,0";"10,8";"10,0";"903,9";"903,9";"903,5";"0,1";"117,0";"1,8";"";"0,0"
"12/11/2025";"0300";"10,8";"11,5";"10,4";"94,0";"97,0";"94,0";"9,9";"10,8";"9,8";"904,0";"904,0";"903,8";"0,4";"191,0";"2,7";"";"0,0"
"12/11/2025";"0400";"11,2";"11,5";"10,5";"97,0";"97,0";"94,0";"10,7";"11,1";"9,8";"903,5";"904,0";"903,5";"0,1";"109,0";"2,5";"";"0,0"
"12/11/2025";"0500";"9,8";"11,3";"9,8";"97,0";"97,0";"96,0";"9,3";"10,8";"9,3";"903,3";"903,6";"903,2";"0,0";"198,0";"1,7";"";"0,0"
"12/11/2025";"0600";"10,7";"10,7";"9,7";"98,0";"98,0";"97,0";"10,4";"10,4";"9,2";"903,2";"903,4";"903,0";"0,0";"323,0";"1,2";"";"0,0"
"12/11/2025";"0700";"10,1";"11,1";"10,0";"98,0";"98,0";"98,0";"9,7";"10,8";"9,7";"903,0";"903,2";"902,9";"0,0";"119,0";"1,3";"";"0,0"
"12/11/2025";"0800";"11,3";"11,3";"10,0";"98,0";"98,0";"98,0";"11,1";"11,1";"9,7";"903,1";"903,1";"902,9";"0,1";"302,0";"1,5";"";"0,0"
"12/11/2025";"0900";"12,1";"12,1";"10,9";"98,0";"98,0";"98,0";"11,8";"11,8";"10,6";"903,8";"903,9";"903,1";"0,0";"162,0";"1,5";"10,60";"0,0"
"12/11/2025";"1000";"12,8";"12,8";"12,1";"97,0";"98,0";"97,0";"12,4";"12,4";"11,8";"904,2";"904,3";"903,8";"0,7";"40,0";"2,1";"150,30";"0,0"
"12/11/2025";"1100";"14,4";"14,4";"12,8";"95,0";"97,0";"95,0";"13,7";"13,7";"12,4";"904,6";"904,6";"904,2";"0,4";"23,0";"2,8";"368,60";"0,0"
"12/11/2025";"1200";"15,5";"15,5";"14,4";"88,0";"95,0";"88,0";"13,6";"14,0";"13,3";"905,4";"905,4";"904,6";"0,8";"360,0";"3,3";"648,40";"0,0"
"12/11/2025";"1300";"16,2";"16,6";"15,5";"86,0";"89,0";"85,0";"13,9";"14,4";"13,5";"905,3";"905,5";"905,3";"1,6";"50,0";"3,3";"943,80";"0,0"
"12/11/2025";"1400";"17,2";"17,8";"16,2";"84,0";"88,0";"80,0";"14,5";"14,9";"13,9";"905,2";"905,4";"905,2";"2,0";"58,0";"3,9";"1295,00";"0,0"
"12/11/2025";"1500";"16,2";"17,3";"16,2";"89,0";"89,0";"83,0";"14,4";"14,7";"14,0";"905,0";"905,3";"904,9";"1,2";"57,0";"3,9";"466,60";"0,0"
"12/11/2025";"1600";"16,7";"16,8";"16,2";"87,0";"90,0";"86,0";"14,4";"14,7";"14,2";"904,6";"905,0";"904,6";"0,2";"54,0";"2,9";"508,10";"0,0"
"12/11/2025";"1700";"16,3";"16,8";"16,3";"92,0";"93,0";"86,0";"15,0";"15,2";"14,3";"904,4";"904,6";"904,0";"0,2";"79,0";"2,0";"291,20";"0,6"
"12/11/2025";"1800";"16,5";"16,5";"16,1";"94,0";"95,0";"92,0";"15,6";"15,6";"15,0";"903,6";"904,4";"903,6";"0,1";"101,0";"2,0";"419,30";"0,6"
"12/11/2025";"1900";"16,5";"16,6";"16,4";"95,0";"95,0";"94,0";"15,7";"15,9";"15,3";"903,6";"903,6";"903,4";"0,4";"63,0";"1,7";"339,60";"0,2"
"12/11/2025";"2000";"16,7";"16,8";"16,5";"97,0";"97,0";"95,0";"16,1";"16,1";"15,7";"904,1";"904,1";"903,6";"0,2";"323,0";"1,4";"180,70";"1,2"
"12/11/2025";"2100";"16,5";"16,7";"16,5";"97,0";"97,0";"97,0";"16,1";"16,2";"16,1";"904,4";"904,4";"903,9";"0,0";"276,0";"2,0";"66,60";"1,8"
"12/11/2025";"2200";"16,3";"16,5";"16,3";"98,0";"98,0";"97,0";"16,0";"16,1";"15,9";"904,9";"905,2";"904,3";"0,0";"244,0";"1,7";"11,30";"1,6"
"12/11/2025";"2300";"16,1";"16,3";"16,1";"98,0";"98,0";"98,0";"15,7";"16,0";"15,7";"904,9";"905,1";"904,8";"0,0";"28,0";"0,3";"";"1,4"
"13/11/2025";"0000";"15,8";"16,1";"15,8";"98,0";"98,0";"98,0";"15,5";"15,7";"15,5";"903,7";"904,9";"903,7";"0,2";"292,0";"1,4";"";"0,8"
"13/11/2025";"0100";"15,9";"15,9";"15,8";"98,0";"98,0";"98,0";"15,6";"15,6";"15,5";"903,6";"903,8";"903,4";"0,0";"77,0";"2,4";"";"0,0"
"13/11/2025";"0200";"15,7";"15,9";"15,7";"98,0";"98,0";"98,0";"15,4";"15,6";"15,4";"904,1";"904,1";"903,6";"0,0";"160,0";"1,4";"";"0,0"
"13/11/2025";"0300";"15,7";"15,7";"15,5";"98,0";"98,0";"98,0";"15,4";"15,4";"15,2";"903,5";"904,1";"903,5";"0,0";"103,0";"0,0";"";"0,0"
"13/11/2025";"0400";"15,8";"15,8";"15,6";"98,0";"98,0";"98,0";"15,5";"15,5";"15,3";"903,7";"904,2";"903,3";"0,2";"33,0";"1,3";"";"0,4"
"13/11/2025";"0500";"15,7";"15,9";"15,7";"98,0";"98,0";"98,0";"15,5";"15,6";"15,5";"903,4";"904,1";"903,4";"0,0";"179,0";"1,3";"";"0,0"
"13/11/2025";"0600";"15,4";"15,7";"15,3";"98,0";"98,0";"98,0";"15,1";"15,5";"15,1";"902,8";"903,4";"902,6";"0,0";"2,0";"2,0";"";"0,0"
"13/11/2025";"0700";"14,8";"15,4";"14,8";"98,0";"98,0";"98,0";"14,6";"15,1";"14,6";"902,3";"902,9";"902,3";"0,0";"104,0";"0,8";"";"0,0"
"13/11/2025";"0800";"15,0";"15,2";"14,7";"98,0";"99,0";"98,0";"14,8";"15,0";"14,4";"902,8";"902,8";"902,2";"0,0";"193,0";"1,7";"";"0,0"
"13/11/2025";"0900";"15,4";"15,4";"15,0";"98,0";"99,0";"98,0";"15,2";"15,2";"14,8";"903,0";"903,0";"902,8";"0,0";"169,0";"0,5";"22,10";"0,0"
"13/11/2025";"1000";"16,2";"16,2";"15,4";"98,0";"99,0";"98,0";"15,9";"15,9";"15,2";"903,7";"903,9";"903,0";"0,4";"21,0";"1,2";"174,60";"0,0"
"13/11/2025";"1100";"18,0";"18,0";"16,2";"96,0";"98,0";"96,0";"17,3";"17,4";"16,0";"904,2";"904,2";"903,7";"0,1";"17,0";"2,1";"736,70";"0,0"
"13/11/2025";"1200";"19,2";"19,9";"18,0";"88,0";"96,0";"83,0";"17,1";"17,7";"16,6";"904,3";"904,4";"904,2";"1,2";"37,0";"2,4";"1284,10";"0,0"
"13/11/2025";"1300";"21,2";"21,5";"19,2";"77,0";"89,0";"77,0";"17,0";"18,2";"16,6";"904,5";"904,6";"904,2";"1,0";"14,0";"2,5";"1673,30";"0,0"
"13/11/2025";"1400";"21,0";"21,7";"20,6";"81,0";"84,0";"77,0";"17,7";"18,7";"17,1";"904,6";"904,6";"904,4";"1,2";"60,0";"3,3";"1168,70";"0,0"
"13/11/2025";"1500";"20,0";"21,2";"19,4";"95,0";"95,0";"80,0";"19,1";"19,3";"17,4";"904,6";"904,7";"904,5";"0,8";"44,0";"2,8";"518,40";"2,0"
